order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
646,Annis Sanchez,Los Angeles,CA,9/1/2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
646,Annis Sanchez,Los Angeles,CA,9/1/2017,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
646,Annis Sanchez,Los Angeles,CA,9/1/2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
647,Jaimee Day,Poughkeepsie,NY,9/1/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
647,Jaimee Day,Poughkeepsie,NY,9/1/2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
648,Jenny Bell,Niagara Falls,NY,9/1/2017,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
649,Ara Vazquez,San Carlos,CA,10/1/2017,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
649,Ara Vazquez,San Carlos,CA,10/1/2017,1,647.99,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
649,Ara Vazquez,San Carlos,CA,10/1/2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Genna Serrano
649,Ara Vazquez,San Carlos,CA,10/1/2017,1,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
650,Hue Dalton,Apple Valley,CA,11/1/2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
651,Toya Pratt,Long Beach,NY,11/1/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
651,Toya Pratt,Long Beach,NY,11/1/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
651,Toya Pratt,Long Beach,NY,11/1/2017,2,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
651,Toya Pratt,Long Beach,NY,11/1/2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
652,Milagros Weber,Harlingen,TX,12/1/2017,1,439.99,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
652,Milagros Weber,Harlingen,TX,12/1/2017,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
652,Milagros Weber,Harlingen,TX,12/1/2017,1,489.99,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Rowlett Bikes,Layla Terrell
652,Milagros Weber,Harlingen,TX,12/1/2017,2,501.98,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Layla Terrell
652,Milagros Weber,Harlingen,TX,12/1/2017,2,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Rowlett Bikes,Layla Terrell
653,Barbra Dickerson,Ridgecrest,CA,14/1/2017,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Santa Cruz Bikes,Mireya Copeland
653,Barbra Dickerson,Ridgecrest,CA,14/1/2017,1,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
653,Barbra Dickerson,Ridgecrest,CA,14/1/2017,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
653,Barbra Dickerson,Ridgecrest,CA,14/1/2017,1,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
653,Barbra Dickerson,Ridgecrest,CA,14/1/2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes,Mireya Copeland
654,Gilberto Sanders,Woodside,NY,14/1/2017,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
654,Gilberto Sanders,Woodside,NY,14/1/2017,2,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
654,Gilberto Sanders,Woodside,NY,14/1/2017,2,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
654,Gilberto Sanders,Woodside,NY,14/1/2017,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
655,Kanesha Hudson,Oakland,CA,16/1/2017,1,250.99,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
656,Venessa Frost,Scarsdale,NY,16/1/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
656,Venessa Frost,Scarsdale,NY,16/1/2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
656,Venessa Frost,Scarsdale,NY,16/1/2017,1,149.99,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
657,Mable Pratt,Coachella,CA,17/1/2017,1,875.99,Surly Steamroller - 2017,Road Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
657,Mable Pratt,Coachella,CA,17/1/2017,2,6399.98,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
658,Tonisha Fowler,Huntington Station,NY,17/1/2017,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
658,Tonisha Fowler,Huntington Station,NY,17/1/2017,2,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
658,Tonisha Fowler,Huntington Station,NY,17/1/2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
659,Sheryl Chase,Floral Park,NY,17/1/2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
659,Sheryl Chase,Floral Park,NY,17/1/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
659,Sheryl Chase,Floral Park,NY,17/1/2017,2,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
659,Sheryl Chase,Floral Park,NY,17/1/2017,2,2999.98,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
660,Ashlee Pena,Whitestone,NY,18/1/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
660,Ashlee Pena,Whitestone,NY,18/1/2017,2,5199.98,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
660,Ashlee Pena,Whitestone,NY,18/1/2017,2,10599.98,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
660,Ashlee Pena,Whitestone,NY,18/1/2017,2,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
661,Leigh Burke,Schenectady,NY,18/1/2017,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
661,Leigh Burke,Schenectady,NY,18/1/2017,2,6999.98,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Marcelene Boyer
662,Caleb England,Pleasanton,CA,19/1/2017,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
662,Caleb England,Pleasanton,CA,19/1/2017,2,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
662,Caleb England,Pleasanton,CA,19/1/2017,2,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
662,Caleb England,Pleasanton,CA,19/1/2017,2,899.98,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
662,Caleb England,Pleasanton,CA,19/1/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
663,Herta Rollins,Mountain View,CA,20/1/2017,2,2939.98,Haro Shift R3 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes,Genna Serrano
663,Herta Rollins,Mountain View,CA,20/1/2017,1,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Genna Serrano
663,Herta Rollins,Mountain View,CA,20/1/2017,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
663,Herta Rollins,Mountain View,CA,20/1/2017,1,416.99,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
663,Herta Rollins,Mountain View,CA,20/1/2017,1,449.99,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
664,Reatha Perez,Holbrook,NY,20/1/2017,2,679.98,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
664,Reatha Perez,Holbrook,NY,20/1/2017,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
664,Reatha Perez,Holbrook,NY,20/1/2017,2,1751.98,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes,Venita Daniel
664,Reatha Perez,Holbrook,NY,20/1/2017,1,5299.99,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
664,Reatha Perez,Holbrook,NY,20/1/2017,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
665,Syreeta Hendricks,Mahopac,NY,21/1/2017,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
665,Syreeta Hendricks,Mahopac,NY,21/1/2017,2,4599.98,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
665,Syreeta Hendricks,Mahopac,NY,21/1/2017,1,4999.99,Trek Madone 9.2 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
666,Lavonda Stephenson,Bay Shore,NY,21/1/2017,2,979.98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
666,Lavonda Stephenson,Bay Shore,NY,21/1/2017,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
667,Klara Kim,Rome,NY,22/1/2017,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
667,Klara Kim,Rome,NY,22/1/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes,Venita Daniel
667,Klara Kim,Rome,NY,22/1/2017,1,402.99,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
667,Klara Kim,Rome,NY,22/1/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
667,Klara Kim,Rome,NY,22/1/2017,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
668,Christia Carson,Helotes,TX,22/1/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Kali Vargas
668,Christia Carson,Helotes,TX,22/1/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Rowlett Bikes,Kali Vargas
669,Carolyne Conley,Floral Park,NY,23/1/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
669,Carolyne Conley,Floral Park,NY,23/1/2017,1,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
670,Virgina Berg,Valley Stream,NY,24/1/2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Marcelene Boyer
670,Virgina Berg,Valley Stream,NY,24/1/2017,1,449.99,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
670,Virgina Berg,Valley Stream,NY,24/1/2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
670,Virgina Berg,Valley Stream,NY,24/1/2017,1,2499.99,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
671,Elvia Cardenas,Massapequa,NY,25/1/2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
671,Elvia Cardenas,Massapequa,NY,25/1/2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
671,Elvia Cardenas,Massapequa,NY,25/1/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
671,Elvia Cardenas,Massapequa,NY,25/1/2017,1,2699.99,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
671,Elvia Cardenas,Massapequa,NY,25/1/2017,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
672,Delmar Wise,Lockport,NY,26/1/2017,2,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
672,Delmar Wise,Lockport,NY,26/1/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
672,Delmar Wise,Lockport,NY,26/1/2017,2,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
673,Bobbie Foster,Desoto,TX,26/1/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
673,Bobbie Foster,Desoto,TX,26/1/2017,1,549.99,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,Rowlett Bikes,Layla Terrell
673,Bobbie Foster,Desoto,TX,26/1/2017,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Layla Terrell
673,Bobbie Foster,Desoto,TX,26/1/2017,1,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes,Layla Terrell
674,Doreatha Ford,Huntington,NY,27/1/2017,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
675,Boyce Burks,Sunnyside,NY,28/1/2017,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
675,Boyce Burks,Sunnyside,NY,28/1/2017,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
675,Boyce Burks,Sunnyside,NY,28/1/2017,1,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
675,Boyce Burks,Sunnyside,NY,28/1/2017,2,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
676,Petronila Gallegos,Howard Beach,NY,28/1/2017,1,659.99,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
676,Petronila Gallegos,Howard Beach,NY,28/1/2017,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
676,Petronila Gallegos,Howard Beach,NY,28/1/2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
676,Petronila Gallegos,Howard Beach,NY,28/1/2017,1,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
677,Elnora Simpson,Bellmore,NY,28/1/2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
677,Elnora Simpson,Bellmore,NY,28/1/2017,2,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
677,Elnora Simpson,Bellmore,NY,28/1/2017,2,6399.98,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
677,Elnora Simpson,Bellmore,NY,28/1/2017,2,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
677,Elnora Simpson,Bellmore,NY,28/1/2017,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
678,Ivonne Yang,El Paso,TX,28/1/2017,2,759.98,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Rowlett Bikes,Layla Terrell
678,Ivonne Yang,El Paso,TX,28/1/2017,2,1751.98,Surly Steamroller - 2017,Road Bikes,Surly,Rowlett Bikes,Layla Terrell
679,Zina Bonner,San Lorenzo,CA,29/1/2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
679,Zina Bonner,San Lorenzo,CA,29/1/2017,2,299.98,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
680,Delila Hamilton,Palos Verdes Peninsula,CA,29/1/2017,2,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
680,Delila Hamilton,Palos Verdes Peninsula,CA,29/1/2017,1,5999.99,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
680,Delila Hamilton,Palos Verdes Peninsula,CA,29/1/2017,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna Serrano
681,Lidia Ashley,Baldwinsville,NY,29/1/2017,1,659.99,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
681,Lidia Ashley,Baldwinsville,NY,29/1/2017,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
681,Lidia Ashley,Baldwinsville,NY,29/1/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
681,Lidia Ashley,Baldwinsville,NY,29/1/2017,1,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Baldwin Bikes,Venita Daniel
681,Lidia Ashley,Baldwinsville,NY,29/1/2017,1,4999.99,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
682,Toshia Cardenas,Amsterdam,NY,29/1/2017,1,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
682,Toshia Cardenas,Amsterdam,NY,29/1/2017,2,3119.98,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Baldwin Bikes,Marcelene Boyer
682,Toshia Cardenas,Amsterdam,NY,29/1/2017,1,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
683,Laci Castro,Saint Albans,NY,29/1/2017,2,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene Boyer
684,Quyen Houston,Central Islip,NY,31/1/2017,1,469.99,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
684,Quyen Houston,Central Islip,NY,31/1/2017,1,5499.99,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Marcelene Boyer
685,Ayanna Cherry,Smithtown,NY,31/1/2017,2,979.98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
685,Ayanna Cherry,Smithtown,NY,31/1/2017,1,416.99,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
685,Ayanna Cherry,Smithtown,NY,31/1/2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
685,Ayanna Cherry,Smithtown,NY,31/1/2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
685,Ayanna Cherry,Smithtown,NY,31/1/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
686,Alesia Horne,Selden,NY,1/2/2017,1,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
686,Alesia Horne,Selden,NY,1/2/2017,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
686,Alesia Horne,Selden,NY,1/2/2017,1,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
686,Alesia Horne,Selden,NY,1/2/2017,1,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
686,Alesia Horne,Selden,NY,1/2/2017,2,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
687,Selene Austin,Duarte,CA,2/2/2017,1,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
687,Selene Austin,Duarte,CA,2/2/2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Santa Cruz Bikes,Genna Serrano
687,Selene Austin,Duarte,CA,2/2/2017,1,149.99,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,Santa Cruz Bikes,Genna Serrano
687,Selene Austin,Duarte,CA,2/2/2017,2,2999.98,Trek Emonda S 4 - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
688,Jesica Fields,Commack,NY,2/2/2017,1,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes,Venita Daniel
688,Jesica Fields,Commack,NY,2/2/2017,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
689,Willian Hardin,Oswego,NY,2/2/2017,2,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
690,Collen Dennis,San Pablo,CA,3/2/2017,1,329.99,Haro Downtown 16 - 2017,Children Bicycles,Haro,Santa Cruz Bikes,Mireya Copeland
690,Collen Dennis,San Pablo,CA,3/2/2017,2,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
690,Collen Dennis,San Pablo,CA,3/2/2017,1,109.99,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,Santa Cruz Bikes,Mireya Copeland
690,Collen Dennis,San Pablo,CA,3/2/2017,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya Copeland
691,Carson Macias,New Rochelle,NY,4/2/2017,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
691,Carson Macias,New Rochelle,NY,4/2/2017,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
691,Carson Macias,New Rochelle,NY,4/2/2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
691,Carson Macias,New Rochelle,NY,4/2/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
692,Kasha Todd,Campbell,CA,5/2/2017,1,599.99,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
692,Kasha Todd,Campbell,CA,5/2/2017,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
692,Kasha Todd,Campbell,CA,5/2/2017,1,2599.99,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
692,Kasha Todd,Campbell,CA,5/2/2017,2,10999.98,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,Santa Cruz Bikes,Genna Serrano
693,Lise Hebert,Vista,CA,5/2/2017,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
693,Lise Hebert,Vista,CA,5/2/2017,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Santa Cruz Bikes,Genna Serrano
693,Lise Hebert,Vista,CA,5/2/2017,2,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes,Genna Serrano
693,Lise Hebert,Vista,CA,5/2/2017,1,1632.99,Surly Wednesday - 2017,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
694,Damien Dorsey,Central Islip,NY,5/2/2017,2,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes,Venita Daniel
694,Damien Dorsey,Central Islip,NY,5/2/2017,2,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes,Venita Daniel
694,Damien Dorsey,Central Islip,NY,5/2/2017,2,5399.98,Trek Domane S 6 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
694,Damien Dorsey,Central Islip,NY,5/2/2017,1,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes,Venita Daniel
